open,high,low,close,volume,vwap,timestamp,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,previous,change,average_60_change,put_setup,call_setup,call_buy,call_sell,put_buy,put_sell
450.4,450.42,450.4,450.42,280.0,450.3973,2023-11-15 10:35:00+00:00,8,2023-11-15,10:35:00,450.2743661520747,450.1789059513195,450.04945526114074,0.0878230231087795,450.40074735357587,449.6981631687056,450.29,0.0288702835950155,0.0051003112804723,True,False,False,False,True,False
450.49,450.54,450.49,450.54,259.0,450.5223,2023-11-15 10:53:00+00:00,8,2023-11-15,10:53:00,450.5140127625258,450.4520751107657,450.3079982534002,0.0664682558191096,450.57387127667664,450.0421252301238,450.51,0.0066591196643869,0.0058595479255569,True,False,False,False,False,True
450.56,450.61,450.56,450.61,781.0,450.592,2023-11-15 10:54:00+00:00,12,2023-11-15,10:54:00,450.54600850835055,450.4807887269901,450.336760324505,0.0666448430281538,450.6033396966176,450.0701809523924,450.54,0.0155369112620395,0.0055616539661916,True,False,False,False,True,False
450.55,450.55,450.55,450.55,535.0,450.5542,2023-11-15 10:58:00+00:00,3,2023-11-15,10:58:00,450.56155933704474,450.5125941064975,450.3806133268624,0.0631469708329089,450.6332012101941,450.1280254435308,450.61,-0.0133152837265045,0.0047459656391148,False,False,False,False,False,True
450.29,450.32,450.03,450.135,208859.0,450.2106,2023-11-17 14:32:00+00:00,2321,2023-11-17,14:32:00,450.32312581689246,450.4942801346948,450.6978280902326,0.1522414930348341,451.3067940623719,450.0888621180932,450.3,-0.0366422385076661,-0.0063725986628313,False,True,True,False,False,False
450.13,450.14,449.85,449.91,1225361.0,450.9819,2023-11-17 14:36:00+00:00,1511,2023-11-17,14:36:00,450.0720989267938,450.2348877784121,450.4778372928316,0.1690144600862026,451.1538951331764,449.8017794524868,450.11,-0.0444335829019547,-0.007131914327187,False,True,False,True,False,False
449.61,449.675,449.46,449.54,318797.0,449.5687,2023-11-17 14:41:00+00:00,2647,2023-11-17,14:41:00,449.7266187887136,449.9050727895353,450.1854179669756,0.1801693986265605,450.90609556148183,449.46474037246935,449.6112,-0.0158359044436562,-0.0070640352862877,False,True,True,False,False,False
449.63,449.77,449.58,449.6001,184044.0,449.6745,2023-11-17 14:43:00+00:00,1700,2023-11-17,14:43:00,449.6651972394283,449.8101908756393,450.0826759321501,0.1792278822604696,450.79958746119195,449.36576440310824,449.64,-0.0088737656792075,-0.0067304847645414,False,True,False,True,False,False
454.28,454.29,454.28,454.29,2000.0,454.2835,2023-11-22 10:58:00+00:00,7,2023-11-22,10:58:00,454.13784579094863,454.0654688058568,453.959974797184,0.0805205389490231,454.2820569529801,453.637892641388,454.1,0.0418410041840999,0.0071371670106279,True,False,False,False,True,False
454.17,454.17,454.17,454.17,879.0,454.1727,2023-11-22 11:04:00+00:00,15,2023-11-22,11:04:00,454.2204982111538,454.1777716842305,454.0731749962433,0.0730646362409759,454.3654335412072,453.78091645127944,454.28,-0.0242141410583685,0.0060337960471363,True,False,False,False,False,True
455.86,456.1,455.81,456.085,270803.0,455.9376,2023-11-22 14:36:00+00:00,2210,2023-11-22,14:36:00,455.7730244190097,455.52296161537504,455.2807719802213,0.1392238390741153,455.83766733651777,454.7238766239248,455.8606,0.0492255746603244,0.0054007713709996,True,False,False,False,True,False
456.22,456.26,456.15,456.23,240055.0,456.2046,2023-11-22 14:43:00+00:00,2130,2023-11-22,14:43:00,456.1674792526902,456.01573312691346,455.7275575063264,0.143755861869874,456.3025809538059,455.15253405884687,456.23,0.0,0.0054173258712005,True,False,False,False,False,True
454.999,455.24,454.95,455.08,352945.0,455.1008,2023-11-28 15:43:00+00:00,3109,2023-11-28,15:43:00,454.8568002651199,454.6278305387205,454.4097470825419,0.1727968211434458,455.1009343671157,453.7185597979681,455.0,0.017582417582414,0.005179086161256,True,False,False,False,True,False
455.1,455.13,454.9699,455.085,417013.0,454.6975,2023-11-28 15:47:00+00:00,1592,2023-11-28,15:47:00,455.09041733632006,454.9261789607639,454.66373033635136,0.1820655908014688,455.3919926995573,453.9354679731455,455.1,-0.0032959789057444,0.004384905518647,False,False,False,False,False,True
454.64,454.76,454.41,454.75,454249.0,454.5553,2023-11-30 14:40:00+00:00,3170,2023-11-30,14:40:00,454.8464346303251,455.02056206463953,455.231317136684,0.1990559341818509,456.0275408734114,454.43509339995654,454.64,0.024194967446774,-0.0056670959019175,False,True,True,False,False,False
454.75,454.91,454.6,454.6094,159733.0,454.7655,2023-11-30 14:41:00+00:00,1286,2023-11-30,14:41:00,454.76742308688347,454.9458053256141,455.17208693319026,0.2046031374727585,455.9904994830813,454.3536743832992,454.75,-0.0309180868609139,-0.0058171405740862,False,True,False,True,False,False
456.6662,457.13,456.59,456.93,595809.0,456.9245,2023-12-01 15:02:00+00:00,6447,2023-12-01,15:02:00,456.50652187725944,456.3264589675583,456.1583014154446,0.2364285042485764,457.104015432439,455.2125873984503,456.67,0.0569338909934944,0.0050461389673608,True,False,False,False,True,False
456.85,456.9203,456.51,456.58,228092.0,456.6516,2023-12-01 15:05:00+00:00,2892,2023-12-01,15:05:00,456.65082129696583,456.5084136644252,456.30840075677946,0.248552263830124,457.30260981209994,455.314191701459,456.84,-0.0569127046668398,0.0037327339020559,False,False,False,False,False,True
456.3198,456.33,456.2,456.22,40780.0,456.2672,2023-12-04 14:02:00+00:00,202,2023-12-04,14:02:00,456.3623682577101,456.4587145449276,456.6031580205886,0.0891242425034254,456.9596549906023,456.24666105057486,456.31,-0.0197234336306403,-0.0053238747696915,False,True,True,False,False,False
456.26,456.26,456.16,456.18,16066.0,456.2203,2023-12-04 14:05:00+00:00,102,2023-12-04,14:05:00,456.2555165208031,456.3479360655538,456.50255489290754,0.0879441474163694,456.854331482573,456.1507783032421,456.25,-0.0153424657534231,-0.0049965786301038,False,False,False,True,False,False
456.13,456.13,456.06,456.06,10692.0,456.0897,2023-12-04 14:06:00+00:00,124,2023-12-04,14:06:00,456.1903443472021,456.2955840536349,456.4604068078687,0.0895469400455512,456.8185945680509,456.1022190476865,456.18,-0.0263054057608848,-0.0052528726018333,False,True,True,False,False,False
456.05,456.15,456.03,456.09,14796.0,456.0829,2023-12-04 14:10:00+00:00,89,2023-12-04,14:10:00,456.09747542660784,456.17339846840366,456.33306942893273,0.0980457923354777,456.72525259827466,455.9408862595908,456.07,0.0043852917315284,-0.0056167364927499,False,True,False,True,False,False
456.01,456.01,455.82,455.88,18535.0,455.9238,2023-12-04 14:12:00+00:00,152,2023-12-04,14:12:00,456.0144335229369,456.1016964953776,456.2655284894438,0.1033113275827692,456.6787737997749,455.8522831791127,456.05,-0.0372766144063185,-0.0059471236242715,False,True,True,False,False,False
455.83,455.83,455.76,455.79,2854.0,455.8014,2023-12-04 14:17:00+00:00,62,2023-12-04,14:17:00,455.8295961840905,455.91463347855984,456.0858137903992,0.0961829234113628,456.47054548404464,455.70108209675374,455.79,0.0,-0.006968267874681,False,True,False,True,False,False
455.57,455.57,455.36,455.43,68303.0,455.4275,2023-12-04 14:24:00+00:00,335,2023-12-04,14:24:00,455.5820019714512,455.68234900152066,455.8553898539041,0.1083545905639178,456.2888082161598,455.4219714916484,455.57,-0.0307307329279773,-0.0076293860171741,False,True,True,False,False,False
455.5,455.55,455.46,455.5,15761.0,455.4931,2023-12-04 14:28:00+00:00,97,2023-12-04,14:28:00,455.4870621178176,455.5561800286166,455.7210740439973,0.1076336787305081,456.15160875891934,455.2905393290753,455.46,0.0087823299521407,-0.0068995570386912,False,True,False,True,False,False
456.36,456.81,456.31,456.59,495937.0,456.6109,2023-12-05 15:02:00+00:00,5994,2023-12-05,15:02:00,456.1914129960148,455.93881898057265,455.6886200865866,0.2614716870132498,456.7345068346396,454.6427333385336,456.35,0.0525912128848366,0.0053453415376515,True,False,False,False,True,False
456.84,456.87,456.345,456.4,285265.0,456.5166,2023-12-05 15:05:00+00:00,2430,2023-12-05,15:05:00,456.47895940622664,456.24817343113256,455.9336599691067,0.2753074126529851,457.0348896197186,454.8324303184948,456.8401,-0.096335676312134,0.0052751059449443,True,False,False,False,False,True
457.2087,457.32,456.86,456.96,415330.0,457.0825,2023-12-06 15:24:00+00:00,3496,2023-12-06,15:24:00,457.42393226116536,457.6646489657849,457.8131042624899,0.2101726743432835,458.6537949598631,456.9724135651168,457.2,-0.0524934383202119,-0.0066933446188706,False,True,True,False,False,False
457.0,457.16,456.955,457.135,228295.0,457.0417,2023-12-06 15:27:00+00:00,1800,2023-12-06,15:27:00,457.13801696627127,457.3621405680369,457.5982250444249,0.2150232966650747,458.4583182310852,456.7381318577646,456.99,0.0317293595045803,-0.0065270618582109,False,True,False,True,False,False
456.75,456.75,456.06,456.06,127835.0,456.3411,2023-12-08 13:31:00+00:00,537,2023-12-08,13:31:00,456.89220287260827,457.19324093656127,457.3769281874049,0.2643130621614328,458.43418043605067,456.3196759387592,456.82,-0.1663674970447859,-0.0061185563181953,False,True,True,False,False,False
456.4498,456.62,456.09,456.119,49493.0,456.4191,2023-12-08 13:33:00+00:00,261,2023-12-08,13:33:00,456.52731238782593,456.8814092219955,457.173807427785,0.2925925386006938,458.3441775821878,456.0034372733822,456.41,-0.0637584627856525,-0.005825700828358,False,True,False,True,False,False
470.06,470.1,469.69,469.71,99331.0,469.8887,2023-12-15 13:39:00+00:00,533,2023-12-15,13:39:00,470.1297605068517,470.3654213802472,470.57482774689464,0.1771948942164867,471.2836073237606,469.8660481700287,470.11,-0.0850864691242547,-0.0056643537388586,False,True,True,False,False,False
469.58,469.84,469.54,469.77,41101.0,469.6403,2023-12-15 13:44:00+00:00,184,2023-12-15,13:44:00,469.7256787498736,469.9190923575899,470.2154915320307,0.2018792251170469,471.0230084324989,469.40797463156247,469.61,0.0340708247268942,-0.0047080170839068,False,False,False,True,False,False
469.59,469.59,469.36,469.48,109439.0,469.4708,2023-12-15 14:29:00+00:00,464,2023-12-15,14:29:00,469.7313248190418,469.95021272460366,470.103061192796,0.1742570002851944,470.80008919393674,469.4060331916552,469.61,-0.0276825450906061,-0.0054528468756598,False,True,True,False,False,False
469.27,469.46,469.18,469.3799,726809.0,469.3229,2023-12-15 14:32:00+00:00,4659,2023-12-15,14:32:00,469.4536925389754,469.6710600121984,469.902916372032,0.2004298456195172,470.7046357545101,469.1011969895539,469.27,0.0234193534638989,-0.0047116699769897,False,False,False,True,False,False
472.9,473.0,472.9,472.96,2785.0,472.9471,2023-12-19 12:17:00+00:00,42,2023-12-19,12:17:00,472.8194044570362,472.7319342759258,472.64746557744866,0.0660347532583457,472.91160459048206,472.38332656441526,472.86,0.0211479084718449,0.0061154205657758,True,False,False,False,True,False
472.88,472.88,472.88,472.88,2269.0,472.8773,2023-12-19 12:20:00+00:00,21,2023-12-19,12:20:00,472.88840198090503,472.8045345152891,472.7033493729229,0.0746713648156582,473.0020348321855,472.4046639136602,473.039,-0.033612450559043,0.0059750776283158,True,False,False,False,False,True
474.32,474.52,474.3,474.4599,233667.0,474.4124,2023-12-22 14:33:00+00:00,2337,2023-12-22,14:33:00,474.2428301056302,474.11954630393217,474.01981841510934,0.1241452098326899,474.5163992544401,473.5232375757786,474.3196,0.0295792119912448,0.0064442687240679,True,False,False,False,True,False
474.47,474.52,474.21,474.2299,206982.0,474.3459,2023-12-22 14:34:00+00:00,2049,2023-12-22,14:34:00,474.2385200704201,474.13961061230816,474.03982618509895,0.1334379493410556,474.5735779824632,473.5060743877347,474.4599,-0.0484761725911964,0.0051073775177058,True,False,False,False,False,True
475.08,475.3,475.04,475.25,355264.0,475.1979,2023-12-29 15:48:00+00:00,3128,2023-12-29,15:48:00,475.4692254840263,475.711861009661,475.9871612297537,0.1739140137673364,476.68281728482305,475.2915051746844,475.07,0.0378891531774279,-0.0054941955752768,False,True,True,False,False,False
475.45,475.66,475.39,475.66,219239.0,475.5161,2023-12-29 15:50:00+00:00,1969,2023-12-29,15:50:00,475.5285446595674,475.66347720481434,475.90971701573943,0.1799573974250225,476.62954660543954,475.1898874260393,475.45,0.0441686823009856,-0.004248975637617,False,False,False,True,False,False
474.22,474.22,473.96,473.96,5200.0,474.1349,2024-01-02 11:15:00+00:00,37,2024-01-02,11:15:00,474.3161928553602,474.5262042870543,474.7675012041921,0.1015958372094011,475.1738845530297,474.3611178553545,474.21,-0.0527192593998439,-0.0055620467866722,False,True,True,False,False,False
472.79,472.79,472.79,472.79,1549.0,472.7864,2024-01-02 11:40:00+00:00,12,2024-01-02,11:40:00,472.73924789567855,472.8562437915507,473.1695828525414,0.1311745576375864,473.69428108309177,472.644884621991,472.72,0.0148079201218465,-0.00892681478904,False,True,False,True,False,False
465.84,465.84,465.72,465.72,1786.0,465.8008,2024-01-05 11:32:00+00:00,29,2024-01-05,11:32:00,465.9048168482964,466.02750150626855,466.14783848882416,0.0965388530287024,466.533993900939,465.76168307670935,465.9,-0.0386349001931637,-0.0155979480105372,False,True,True,False,False,False
465.65,465.75,465.65,465.75,1691.0,465.6953,2024-01-05 11:39:00+00:00,14,2024-01-05,11:39:00,465.72040916089304,465.7990698079223,465.94646250624345,0.0822360679916383,466.27540677821,465.6175182342769,465.65,0.0214753570278154,-0.0151540498284991,False,True,False,True,False,False
465.35,465.47,464.66,464.71,321641.0,465.0681,2024-01-05 13:31:00+00:00,915,2024-01-05,13:31:00,465.61905686487904,465.96522838142505,466.157415847051,0.2757672042905989,467.26048466421344,465.0543470298886,465.34,-0.1353848798727802,-0.0057812446849382,False,True,True,False,False,False
465.3,465.63,465.27,465.34,91910.0,465.4575,2024-01-05 13:34:00+00:00,385,2024-01-05,13:34:00,465.3463872192235,465.621451157069,465.9067935746597,0.3070659067786527,467.13505720177426,464.6785299475451,465.29,0.0107459863740795,-0.0037727359697476,False,False,False,True,False,False
469.08,469.72,469.08,469.68,535583.0,469.4628,2024-01-05 15:02:00+00:00,5928,2024-01-05,15:02:00,468.9741349979804,468.6840053549601,468.432024921064,0.2928164688711436,469.60329079654855,467.26075904557945,469.09,0.1257754375493043,0.0107948954561999,True,False,False,False,True,False
470.0301,470.16,469.86,470.16,279651.0,469.9876,2024-01-05 15:09:00+00:00,2503,2024-01-05,15:09:00,469.97919034281733,469.6722395420354,469.2049220395229,0.2963346158795177,470.3902605030409,468.0195835760048,470.04,0.0255297421496052,0.0120682356968634,True,False,False,False,False,True
476.63,476.63,475.47,475.57,207559.0,475.9531,2024-01-11 13:31:00+00:00,808,2024-01-11,13:31:00,476.78318858026614,477.1878280546619,477.4250923981761,0.2861251480805699,478.5695929904984,476.2805918058538,476.6,-0.2161141418380255,-0.0069078134069057,False,True,True,False,False,False
476.55,476.64,476.38,476.57,146928.0,476.5318,2024-01-11 13:34:00+00:00,570,2024-01-11,13:34:00,476.5353892089678,476.8314400089019,477.1549323786946,0.3249352988355777,478.4546735740369,475.85519118335225,476.47,0.0209876802316968,-0.0038241578476505,False,False,False,True,False,False
474.545,474.64,474.005,474.03,376619.0,474.279,2024-01-11 15:06:00+00:00,4366,2024-01-11,15:06:00,474.833315607011,475.31743978951647,475.8059482686642,0.3550242624796252,477.2260453185827,474.3858512187457,474.535,-0.106419969022317,-0.0066900285938477,False,True,True,False,False,False
474.07,474.21,473.86,473.91,218642.0,474.0588,2024-01-11 15:12:00+00:00,1995,2024-01-11,15:12:00,474.0412924538392,474.39008651081184,474.9961826461726,0.3678722524176454,476.4676716558432,473.5246936365021,474.07,-0.0337502900415483,-0.0085457034490041,False,True,False,True,False,False
474.85,474.85,474.17,474.19,9537.0,474.5158,2024-01-12 11:48:00+00:00,54,2024-01-12,11:48:00,474.8636866249678,475.14449281752695,475.42692478822875,0.1511111982431358,476.03136958120126,474.82247999525623,474.99,-0.1684245984126005,-0.0094929167974766,False,True,True,False,False,False
474.37,474.39,474.37,474.39,846.0,474.375,2024-01-12 11:54:00+00:00,9,2024-01-12,11:54:00,474.38546768724,474.5752144167992,474.93070903140136,0.1430983698486536,475.503102510796,474.35831555200673,474.3,0.0189753320683059,-0.0074965064419841,False,True,False,True,False,False
477.64,477.84,477.61,477.82,85245.0,477.6938,2024-01-12 14:28:00+00:00,400,2024-01-12,14:28:00,477.5606924588268,477.3569865152252,477.09136261381536,0.1614418346299309,477.73712995233507,476.44559527529566,477.67,0.0314024326417772,0.0088890290263481,True,False,False,False,True,False
478.0,478.02,477.78,477.8213,239834.0,477.8991,2024-01-12 14:32:00+00:00,2451,2024-01-12,14:32:00,477.8299528313733,477.6571183065631,477.3588482463327,0.1744879458175482,478.05680002960287,476.6608964630625,478.0,-0.037384937238492,0.0055976577362898,True,False,False,False,False,True
478.22,478.42,478.22,478.24,267822.0,478.3312,2024-01-12 14:37:00+00:00,2314,2024-01-12,14:37:00,478.08465880906977,477.9292310639749,477.6378831603567,0.1901852181721566,478.3986240330454,476.8771422876681,478.21,0.0062733945337884,0.0065676776266116,True,False,False,False,True,False
478.47,478.545,478.3,478.33,237196.0,478.4401,2024-01-12 14:41:00+00:00,2042,2024-01-12,14:41:00,478.3122832215447,478.1709248282725,477.8780468772829,0.1894191113588355,478.6357233227182,477.1203704318475,478.46,-0.0271705053713989,0.0068462123719707,True,False,False,False,False,True
473.5,473.5,473.5,473.5,671.0,473.4979,2024-01-18 11:01:00+00:00,5,2024-01-18,11:01:00,473.37067737239835,473.24257424080815,473.083726041657,0.0850107973819087,473.4237692311846,472.7436828521293,473.43,0.0147857127769666,0.0056099830862887,True,False,False,False,True,False
473.79,473.8,473.79,473.79,570.0,473.7946,2024-01-18 11:16:00+00:00,9,2024-01-18,11:16:00,473.8174536110639,473.750516769574,473.5708826896335,0.0736450865873206,473.8654630359828,473.2763023432842,473.85,-0.0126622348844575,0.0069829876485195,True,False,False,False,False,True
474.23,474.43,474.23,474.35,4960.0,474.3264,2024-01-18 12:01:00+00:00,56,2024-01-18,12:01:00,474.2080142147025,474.15351623552147,474.0851763125102,0.0725737750329943,474.3754714126422,473.79488121237824,474.2,0.0316322226908549,0.0053503772271728,True,False,False,False,True,False
474.22,474.22,474.14,474.22,18364.0,474.1694,2024-01-18 12:03:00+00:00,112,2024-01-18,12:03:00,474.2168952065345,474.1769819427871,474.1104958023043,0.0756978319672791,474.4132871301734,473.8077044744352,474.23,-0.0021086814414927,0.0052108029161069,True,False,False,False,False,True
490.29,490.63,489.79,490.61,154740.0,490.1671,2024-02-02 13:31:00+00:00,803,2024-02-02,13:31:00,491.2300773865817,491.6085141707433,491.9101638150432,0.2596110768920715,492.94860812261146,490.8717195074749,490.29,0.0652674947480048,-0.0067983583209285,False,True,True,False,False,False
490.22,490.4,490.15,490.32,44554.0,490.301,2024-02-02 13:38:00+00:00,156,2024-02-02,13:38:00,490.2349839531242,490.5185609801814,491.032373786341,0.2891424529259197,492.18894359804466,489.87580397463734,490.19,0.0265203288520768,-0.0075461379427876,False,True,False,True,False,False
489.42,489.44,489.11,489.24,68208.0,489.2555,2024-02-02 13:57:00+00:00,433,2024-02-02,13:57:00,489.63655050858097,489.9041070693193,490.23359594408424,0.2632651998041287,491.28665674330074,489.18053514486775,489.5,-0.0531154239019388,-0.0109146789864614,False,True,True,False,False,False
489.25,489.45,489.19,489.31,52991.0,489.2872,2024-02-02 13:59:00+00:00,189,2024-02-02,13:59:00,489.4462446704805,489.7017576249161,490.06260348257234,0.2615218428232266,491.10869085386526,489.01651611127943,489.27,0.0081754450507941,-0.010980805885877,False,True,False,True,False,False
491.335,491.34,490.96,491.0,293860.0,491.1184,2024-02-05 15:18:00+00:00,2706,2024-02-05,15:18:00,491.4178136634629,491.7202253922371,492.1075124614047,0.2631762596370497,493.1602174999529,491.0548074228565,491.339,-0.068995133706056,-0.0075797732273724,False,True,True,False,False,False
490.93,491.14,490.82,490.9892,153023.0,490.959,2024-02-05 15:21:00+00:00,1534,2024-02-05,15:21:00,491.11651515954463,491.3918486182876,491.8194452189585,0.2713044956063144,492.90466320138376,490.7342272365332,490.9301,0.0120383736910816,-0.0077176901251932,False,True,False,True,False,False
497.77,497.975,497.745,497.95,228203.0,497.8864,2024-02-07 15:29:00+00:00,1611,2024-02-07,15:29:00,497.67205214110334,497.4604951551208,497.1184552697618,0.2050748213928469,497.9387545553331,496.2981559841904,497.769,0.0363622483521439,0.0056036021373701,True,False,False,False,True,False
497.85,497.86,497.52,497.63,320944.0,497.6759,2024-02-07 15:31:00+00:00,2426,2024-02-07,15:31:00,497.6953565071571,497.5477694840064,497.22934773783226,0.2177550263070478,498.1003678430605,496.3583276326041,497.84,-0.0421822272215931,0.0046667073872949,False,False,False,False,False,True
496.95,497.5,496.48,496.62,261385.0,496.8173,2024-02-13 13:31:00+00:00,1327,2024-02-13,13:31:00,497.90587057237747,498.50236828800746,498.8781971343216,0.3726641169232732,500.3688536020147,497.3875406666285,496.99,-0.074448178031752,-0.0077933425999962,False,True,True,False,False,False
495.68,495.9,495.58,495.7,79525.0,495.7034,2024-02-13 13:39:00+00:00,373,2024-02-13,13:39:00,495.7290143067412,496.2134837156249,497.0933036169781,0.4218200376255806,498.7805837674805,495.4060234664758,495.65,0.0100877635428248,-0.0112771658877457,False,True,False,True,False,False
501.5,501.57,501.03,501.0899,116112.0,501.2845,2024-02-16 13:33:00+00:00,426,2024-02-16,13:33:00,501.6302599349572,502.0160203202123,502.3432667356181,0.2113852460888863,503.1888077199736,501.4977257512625,501.421,-0.0660323361007999,-0.0060058808607014,False,True,True,False,False,False
501.18,501.32,501.17,501.25,23190.0,501.2565,2024-02-16 13:37:00+00:00,176,2024-02-16,13:37:00,501.26338467851014,501.5432968595664,501.9506572068864,0.2082648540971821,502.7837166232751,501.1175977904977,501.19,0.0119715078114093,-0.0054399802426245,False,True,False,True,False,False
499.69,499.74,499.29,499.61,397477.0,499.4788,2024-02-16 14:55:00+00:00,3502,2024-02-16,14:55:00,500.0264806775912,500.32852261040546,500.6288970556192,0.2352005445030778,501.56969923363147,499.6880948776069,499.69,-0.0160099261542124,-0.0055578919342627,False,True,True,False,False,False
499.53,499.8,499.53,499.66,156647.0,499.672,2024-02-16 14:59:00+00:00,1367,2024-02-16,14:59:00,499.72668260298104,499.95997298318895,500.3110390875475,0.2380468135011576,501.2632263415522,499.358851833543,499.56,0.0200176155016459,-0.0062885644656123,False,True,False,True,False,False
497.0,497.01,497.0,497.01,1073.0,497.005,2024-02-20 11:04:00+00:00,33,2024-02-20,11:04:00,497.1794917038137,497.30811592693465,497.4351017536482,0.0979259902674078,497.82680571471786,497.04339779257856,497.13,-0.0241385553074657,-0.0124615222105914,False,True,True,False,False,False
497.19,497.19,497.19,497.19,154.0,497.1998,2024-02-20 11:07:00+00:00,9,2024-02-20,11:07:00,497.1829944692091,497.2866403038556,497.4117587294913,0.1020296907540377,497.81987749250743,497.00363996647513,497.01,0.0362165751192142,-0.0120243296663762,False,True,False,True,False,False
507.73,507.78,507.73,507.78,361.0,507.7522,2024-02-23 10:45:00+00:00,5,2024-02-23,10:45:00,507.66317643823294,507.56072804800976,507.32415332540967,0.1132827992212078,507.7772845222945,506.8710221285248,507.68,0.0196974472108347,0.0080502653412034,True,False,False,False,True,False
507.68,507.7,507.61,507.61,2754.0,507.6412,2024-02-23 10:47:00+00:00,37,2024-02-23,10:47:00,507.6491895281036,507.5874295197421,507.3820393434759,0.1114877262971371,507.8279902486645,506.93608843828736,507.68,-0.0137882130475876,0.0075911569164115,True,False,False,False,False,True
509.8,509.87,509.65,509.71,293783.0,509.7504,2024-02-23 14:32:00+00:00,2501,2024-02-23,14:32:00,509.5432405333279,509.4154263164364,509.2461836166876,0.1422812722639181,509.8153087057433,508.677058527632,509.8,-0.0176539819537135,0.0050749145279821,True,False,False,False,True,False
509.715,509.72,509.52,509.55,234087.0,509.6215,2024-02-23 14:33:00+00:00,2544,2024-02-23,14:33:00,509.5454936888853,509.43989425890254,509.2751185103364,0.1451672086507245,509.8557873449393,508.6944496757335,509.71,-0.0313903984618642,0.0039318589388814,False,False,False,False,False,True
506.29,506.88,506.11,506.8,98831.0,506.6036,2024-02-29 13:31:00+00:00,380,2024-02-29,13:31:00,505.7543103811508,505.3727679739535,505.17990404217875,0.29055928930007,506.342141199379,504.0176668849785,506.25,0.1086419753086442,0.0053459977079481,True,False,False,False,True,False
507.86,508.0,507.86,507.93,20337.0,507.9484,2024-02-29 13:48:00+00:00,99,2024-02-29,13:48:00,507.88312653283776,507.7087219137743,507.2186687082595,0.2464312987342877,508.20439390319666,506.2329435133223,507.87,0.0118140469017666,0.0098183458607297,True,False,False,False,False,True
508.69,508.81,508.65,508.69,236399.0,508.722,2024-02-29 14:33:00+00:00,2338,2024-02-29,14:33:00,508.48196223284407,508.3128267802767,508.17783644029015,0.1477999714190144,508.7690363259662,507.5866365546141,508.7,-0.0019657951641421,0.0066343260684509,True,False,False,False,True,False
508.73,508.75,508.575,508.59,204751.0,508.6394,2024-02-29 14:36:00+00:00,1813,2024-02-29,14:36:00,508.61021103195384,508.4765294686864,508.30806501932295,0.1513931879953787,508.9136377713045,507.7024922673414,508.725,-0.0265369305617077,0.0043660720232719,False,False,False,False,False,True
508.95,508.95,508.64,508.64,522.0,509.0258,2024-03-07 13:03:00+00:00,83,2024-03-07,13:03:00,509.763212133543,510.36965219884905,510.7928965507545,0.4591607788354439,512.6295396660962,508.9562534354127,508.5,0.0275319567354938,-0.0078534550092476,False,True,True,False,False,False
511.0,511.01,508.44,511.0,2677.0,510.6814,2024-03-07 13:05:00+00:00,95,2024-03-07,13:05:00,510.0547609482414,510.31323824881633,510.6770876526585,0.5704426028989898,512.9588580642544,508.3953172410625,509.22,0.3495542201798776,-0.0002575069877376,False,False,False,True,False,False
515.59,516.44,515.48,516.44,144912.0,516.0313,2024-03-08 13:31:00+00:00,696,2024-03-08,13:31:00,515.4073944692566,515.074166301597,514.8632657887339,0.381062400096726,516.3875153891208,513.3390161883469,515.53,0.1765173704731212,0.0069628658298123,True,False,False,False,True,False
516.1,516.14,515.55,515.8,77920.0,515.8501,2024-03-08 13:33:00+00:00,353,2024-03-08,13:33:00,515.6943975418919,515.3602270283417,515.0599069154941,0.4004838160872992,516.6618421798433,513.4579716511449,516.11,-0.0600647148863728,0.0048967881496451,False,False,False,False,False,True
515.06,515.46,515.052,515.39,245597.0,515.3282,2024-03-12 14:30:00+00:00,2378,2024-03-12,14:30:00,515.005320028023,514.7127131978184,514.3016809376918,0.2839807640583971,515.4376039939253,513.1657578814583,515.03,0.0698988408442253,0.0058746710818329,True,False,False,False,True,False
515.37,515.48,515.19,515.2,238044.0,515.3396,2024-03-12 14:33:00+00:00,2017,2024-03-12,14:33:00,515.2282429712661,514.997616770255,514.5743536930815,0.2764792575845601,515.6802707234198,513.4684366627433,515.38,-0.034925685901655,0.0056172959981445,True,False,False,False,False,True
518.25,518.28,518.25,518.26,4765.0,518.2578,2024-03-14 11:20:00+00:00,47,2024-03-14,11:20:00,518.1747248298682,518.1083079732008,518.0299523335865,0.0617628905249423,518.2770038956862,517.7829007714868,518.21,0.0096485980586932,0.0067113529181676,True,False,False,False,True,False
518.26,518.26,518.2,518.22,1484.0,518.2296,2024-03-14 11:23:00+00:00,23,2024-03-14,11:23:00,518.2332518014425,518.1780289349837,518.0908155767271,0.0621339582638195,518.3393514097824,517.8422797436718,518.3,-0.0154350762106747,0.0063567228872442,True,False,False,False,False,True
515.72,515.84,515.14,515.19,379994.0,515.4593,2024-03-14 13:48:00+00:00,3660,2024-03-14,13:48:00,515.9298412846659,516.2770788256207,516.5230086983415,0.2517519122341201,517.530016347278,515.5160010494051,515.7394,-0.1065266683134915,-0.0075480640794579,False,True,True,False,False,False
