open,high,low,close,volume,vwap,timestamp,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,previous,change,average_20_change,put_setup,call_setup,call_buy,call_sell,put_buy,put_sell,call_prices,put_prices
477.14,477.36,477.06,477.2,176892.0,477.2245,2023-12-28 14:31:00+00:00,1918,2023-12-28,14:31:00,477.0246401740612,476.94850411330424,476.8849958678487,0.1047998786918889,477.3041953826163,476.46579635308115,477.13,0.0146710540104359,0.0056628534765676,True,False,False,False,True,False,0.0,2.48
477.2897,477.3,477.0,477.2,181621.0,477.1689,2023-12-28 14:41:00+00:00,1685,2023-12-28,14:41:00,477.2165210103176,477.1808886321928,477.09359695228966,0.1328231645303778,477.6248896104112,476.56230429416814,477.27,-0.0146667504766679,0.0044044570243489,False,False,False,False,False,True,0.0,2.51
477.34,477.57,477.25,477.57,770.0,477.2085,2023-12-29 13:01:00+00:00,176,2023-12-29,13:01:00,476.9865390076127,476.8508930391493,476.79327430229984,0.1234584148839435,477.2871079618356,476.29944064276407,476.7,0.1825047199496548,0.0096503570497638,True,False,False,False,True,False,0.0,4.42
476.63,477.61,476.63,477.5,2627.0,477.3625,2023-12-29 13:03:00+00:00,52,2023-12-29,13:03:00,477.21623955893904,477.028283770009,476.8999365603861,0.2079212194327599,477.7316214381171,476.068251682655,477.25,0.0523834468308014,0.0091288148143715,True,False,False,False,False,True,0.0,4.42
474.96,474.96,474.77,474.77,3200.0,474.8574,2024-01-02 11:06:00+00:00,22,2024-01-02,11:06:00,474.9517239219454,475.0553662438165,475.16088572987064,0.0828755522973923,475.4923879390602,474.82938352068106,475.0,-0.0484210526315827,-0.0058921173586038,False,True,True,False,False,False,1.7,0.0
472.95,473.0,472.93,472.96,6824.0,472.9724,2024-01-02 11:47:00+00:00,28,2024-01-02,11:47:00,472.82835646820774,472.8136363336206,472.9907357013418,0.1242798034194616,473.4878549150196,472.493616487664,472.9,0.0126876718122229,-0.0058069545393883,False,True,False,True,False,False,3.03,0.0
472.16,472.16,472.02,472.04,13753.0,472.1376,2024-01-02 12:53:00+00:00,77,2024-01-02,12:53:00,472.1676151419682,472.2600290980163,472.372584423492,0.082847769985999,472.703975503436,472.04119334354795,472.17,-0.0275324565304859,-0.0057152024077728,False,True,True,False,False,False,2.96,0.0
473.0699,476.3296,471.66,471.92,98305.0,472.4319,2024-01-02 13:00:00+00:00,673,2024-01-02,13:00:00,471.8830264006274,471.96814923196945,472.1249929910431,0.3190641297419235,473.4012495100107,470.8487364720754,471.79,0.0275546323576157,-0.0047633996436945,False,False,False,True,False,False,3.87,0.0
471.2,471.2,471.2,471.2,222.0,471.2024,2024-01-03 11:31:00+00:00,8,2024-01-03,11:31:00,471.35633206562744,471.44741666097417,471.5385592994967,0.0695910369958953,471.8169234474803,471.2601951515131,471.37,-0.0360650868744332,-0.0069976588647408,False,True,True,False,False,False,1.95,0.0
471.18,471.28,471.18,471.28,4965.0,471.1863,2024-01-03 11:58:00+00:00,14,2024-01-03,11:58:00,471.2046599945994,471.21307091733695,471.2772110913913,0.0718804793327502,471.5647330087222,470.9896891740603,471.15,0.0275920619760151,-0.0021200167597353,False,False,False,True,False,False,1.8524999999999998,0.0
469.01,469.01,469.01,469.01,279.0,469.052,2024-01-04 11:42:00+00:00,4,2024-01-04,11:42:00,469.1454040433358,469.2762065205943,469.3884757271211,0.0807792278647582,469.7115926385801,469.0653588156621,469.05,-0.0085278754930221,-0.005432633580812,False,True,True,False,False,False,3.58,0.0
469.09,469.1,469.09,469.1,537.0,469.0876,2024-01-04 12:11:00+00:00,11,2024-01-04,12:11:00,468.9234308532862,468.9053736278513,468.9676318649851,0.0846668270627035,469.3062991732359,468.6289645567343,468.87,0.0490541088148139,-0.0015967375471166,False,False,False,True,False,False,3.401,0.0
469.56,469.62,469.56,469.62,3821.0,469.5842,2024-01-04 12:32:00+00:00,27,2024-01-04,12:32:00,469.472563040714,469.3728465670346,469.263441351168,0.076817536085345,469.5707114955094,468.95617120682664,469.5,0.0255591054313108,0.0055406643500452,True,False,False,False,True,False,0.0,3.21
469.39,469.39,469.35,469.39,503.0,469.3822,2024-01-04 12:40:00+00:00,8,2024-01-04,12:40:00,469.4738354225933,469.47820265403743,469.3999740468134,0.074193160950235,469.6967466906143,469.10320140301246,469.44,-0.010650988411727,0.0041572224243224,False,False,False,False,False,True,0.0,3.08
465.84,465.84,465.72,465.72,1786.0,465.8008,2024-01-05 11:32:00+00:00,29,2024-01-05,11:32:00,465.9048168482964,466.02750150626855,466.14783848882416,0.0965388530287024,466.533993900939,465.76168307670935,465.9,-0.0386349001931637,-0.0051482474047876,False,True,True,False,False,False,5.34,0.0
465.94,465.96,465.94,465.96,309.0,465.9473,2024-01-05 11:47:00+00:00,4,2024-01-05,11:47:00,465.86466293476786,465.84298323567066,465.9120800600296,0.0772354174118867,466.22102172967715,465.60313839038207,465.89,0.0150250059026794,-0.0050392335675718,False,True,False,True,False,False,5.36,0.0
465.98,465.98,465.91,465.93,6338.0,465.9303,2024-01-05 12:53:00+00:00,42,2024-01-05,12:53:00,466.0723053709488,466.1637164944011,466.2363867786143,0.0641950626338585,466.4931670291498,465.9796065280789,466.0,-0.0150214592274663,-0.0050401808756024,False,True,True,False,False,False,4.28,0.0
466.2191,466.6396,465.6904,466.08,36805.0,466.236,2024-01-05 13:00:00+00:00,411,2024-01-05,13:00:00,466.0894393904131,466.1179938980688,466.1790994899832,0.1072353344976968,466.6080408279741,465.7501581519924,466.11,-0.0064362489541158,-0.0043954973171416,False,False,False,True,False,False,4.066,0.0
465.35,465.47,464.66,464.71,321641.0,465.0681,2024-01-05 13:31:00+00:00,915,2024-01-05,13:31:00,465.61905686487904,465.96522838142505,466.157415847051,0.2757672042905989,467.26048466421344,465.0543470298886,465.34,-0.1353848798727802,-0.0142687505627845,False,True,True,False,False,False,5.32,0.0
465.1101,465.69,465.11,465.65,30038.0,465.4441,2024-01-05 13:42:00+00:00,234,2024-01-05,13:42:00,465.26476225089493,465.2477552014906,465.4604530237009,0.3441692297553571,466.8371299427223,464.0837761046795,465.12,0.1139490884072868,-0.0081258142048535,False,True,False,True,False,False,5.054,0.0
469.08,469.72,469.08,469.68,535583.0,469.4628,2024-01-05 15:02:00+00:00,5928,2024-01-05,15:02:00,468.9741349979804,468.6840053549601,468.432024921064,0.2928164688711436,469.60329079654855,467.26075904557945,469.09,0.1257754375493043,0.0176072788312173,True,False,False,False,True,False,0.0,4.44
469.71,469.775,469.34,469.38,365778.0,469.5361,2024-01-05 15:15:00+00:00,2943,2024-01-05,15:15:00,469.6960104004669,469.7212381690829,469.4647277111118,0.3186358496070062,470.7392711095398,468.19018431268375,469.7299,-0.0744896162667079,0.0124929343237731,True,False,False,False,False,True,0.0,4.218
467.9,468.07,467.89,468.07,3352.0,467.9607,2024-01-08 12:59:00+00:00,33,2024-01-08,12:59:00,467.86110802966994,467.7713116453796,467.71156711479847,0.0880314134976297,468.063692768789,467.35944146080794,467.89,0.0384705806920444,0.0054529453376084,True,False,False,False,True,False,0.0,1.83
467.79,468.15,466.86,468.07,40017.0,467.7112,2024-01-08 13:00:00+00:00,436,2024-01-08,13:00:00,467.93073868644666,467.8256186189469,467.74570358005576,0.1481298428227463,468.3382229513467,467.1531842087648,468.07,0.0,0.0054529453376084,True,False,False,False,False,True,0.0,1.81
468.65,468.91,468.62,468.835,296321.0,468.8063,2024-01-08 14:31:00+00:00,3113,2024-01-08,14:31:00,468.56635901470855,468.44010359420946,468.3323248003404,0.1189410721925953,468.8080890891108,467.85656051157,468.66,0.0373405027098439,0.007312654346874,True,False,False,False,True,False,0.0,1.25
468.83,468.84,468.52,468.67,309623.0,468.6666,2024-01-08 14:43:00+00:00,3256,2024-01-08,14:43:00,468.872416358776,468.89849672951857,468.78242089667367,0.1693422222518672,469.4597897856811,468.1050520076662,468.83,-0.03412750890514,0.0039528276169574,False,False,False,False,False,True,0.0,1.24
472.4,472.4,472.31,472.31,784.0,472.3657,2024-01-09 11:55:00+00:00,15,2024-01-09,11:55:00,472.4313556117464,472.5186285806723,472.62615236367367,0.0605068442235123,472.8681797405677,472.3841249867796,472.43,-0.0254005884469666,-0.0052894566225017,False,True,True,False,False,False,3.41,0.0
472.41,472.51,472.4,472.45,6906.0,472.4744,2024-01-09 12:05:00+00:00,43,2024-01-09,12:05:00,472.40168526697266,472.4139563818436,472.4914422160919,0.0676415302817174,472.7620083372188,472.22087609496504,472.42,0.006350281529142,-0.0024327783968794,False,False,False,True,False,False,3.54,0.0
473.6,473.6,473.54,473.54,1607.0,473.5639,2024-01-10 11:54:00+00:00,12,2024-01-10,11:54:00,473.6510642362843,473.7438628103847,473.89072377743,0.0788627282341441,474.2061746903666,473.57527286449346,473.64,-0.0211130816653926,-0.0084373220937664,False,True,True,False,False,False,3.2,0.0
473.82,473.88,473.82,473.869,790.0,473.8589,2024-01-10 12:00:00+00:00,15,2024-01-10,12:00:00,473.76174096938735,473.7523832394111,473.83393723430714,0.0791995695368204,474.1507355124545,473.51713895615984,473.78,0.0187850901262306,-0.0054913964272587,False,True,False,True,False,False,3.38,0.0
473.57,473.84,473.45,473.45,24033.0,473.7405,2024-01-10 13:01:00+00:00,242,2024-01-10,13:01:00,473.7688783845178,473.8799053923462,473.95123529945937,0.1250667096299394,474.4515021379791,473.4509684609396,473.81,-0.075979823135859,-0.0054862520334228,False,True,True,False,False,False,3.59,0.0
473.79,473.92,473.79,473.9,1272.0,473.8402,2024-01-10 13:06:00+00:00,20,2024-01-10,13:06:00,473.8271774004304,473.84401980436405,473.8982383819,0.1485101483274948,474.4922789752099,473.3041977885901,473.79,0.023217037083931,0.0002145195680331,False,False,False,True,False,False,3.82,0.0
474.16,474.44,474.14,474.44,715101.0,474.2688,2024-01-10 14:30:00+00:00,4921,2024-01-10,14:30:00,474.19927715239487,474.09267612111887,473.9780592554288,0.0968406200762307,474.3654217357337,473.59069677512383,474.16,0.059051796861813,0.0083346771865988,True,False,False,False,True,False,0.0,1.75
475.08,475.15,474.73,474.77,169162.0,474.986,2024-01-10 14:50:00+00:00,1337,2024-01-10,14:50:00,474.9666296660861,474.9857309141194,474.864049145613,0.1762105906660561,475.56889150827726,474.1592067829488,475.09,-0.0673556589277806,0.0034811972489538,False,False,False,False,False,True,0.0,1.6624999999999999
476.63,476.63,475.47,475.57,207559.0,475.9531,2024-01-11 13:31:00+00:00,808,2024-01-11,13:31:00,476.78318858026614,477.1878280546619,477.4250923981761,0.2861251480805699,478.5695929904984,476.2805918058538,476.6,-0.2161141418380255,-0.021695317260817,False,True,True,False,False,False,2.08,0.0
477.13,477.2,476.88,476.98,135622.0,477.0697,2024-01-11 13:36:00+00:00,602,2024-01-11,13:36:00,476.81128409287464,476.899889592736,477.13440042791103,0.3429791071991102,478.5063168567075,475.7624839991146,477.11,-0.0272473852989867,-0.0071906687026068,False,True,False,True,False,False,1.976,0.0
477.59,477.88,477.46,477.6901,1031899.0,477.6237,2024-01-11 14:30:00+00:00,6617,2024-01-11,14:30:00,477.5055091004542,477.30836572459225,477.02079308477687,0.2145100658387502,477.8788333481319,476.16275282142186,477.58,0.023053729218139,0.0146807038816993,True,False,False,False,True,False,0.0,3.2
477.51,477.64,476.89,476.95,373556.0,477.3361,2024-01-11 14:32:00+00:00,3749,2024-01-11,14:32:00,477.3213373779797,477.2732035015865,477.05620477007807,0.2451078344194728,478.0366361077559,476.0757734324002,477.51,-0.1172750308894059,0.0063019110987507,True,False,False,False,False,True,0.0,3.04
475.0,475.11,474.49,474.535,471121.0,474.7315,2024-01-11 15:05:00+00:00,5736,2024-01-11,15:05:00,475.2349734105164,475.60353752052015,475.9928901916815,0.3402886973469743,477.3540449810694,474.6317354022936,474.99,-0.0957914903471618,-0.0219055318674397,False,True,True,False,False,False,3.37,0.0
474.42,474.8304,474.4,474.8304,229209.0,474.6633,2024-01-11 15:19:00+00:00,2022,2024-01-11,15:19:00,474.3818596406455,474.3085081122,474.6055958359421,0.3520436272800072,476.01377034506214,473.19742132682205,474.44,0.0822864851192984,-0.0156392522443876,False,True,False,True,False,False,3.2015,0.0
475.24,475.27,475.24,475.27,383.0,475.2647,2024-01-12 11:44:00+00:00,6,2024-01-12,11:44:00,475.4280385388992,475.5511902669431,475.70709095034186,0.1159326717789303,476.1708216374576,475.2433602632261,475.37,-0.0210362454509167,-0.0069369901498672,False,True,True,False,False,False,2.76,0.0
474.8,474.93,474.78,474.92,2732.0,474.8836,2024-01-12 11:59:00+00:00,18,2024-01-12,11:59:00,474.65471179420456,474.6140511769412,474.80291996254346,0.1461233095262125,475.3874132006483,474.2184267244386,474.76,0.0337012385205209,-0.0073535533069626,False,True,False,True,False,False,3.2,0.0
475.59,476.5,475.46,476.11,121891.0,476.134,2024-01-12 13:30:00+00:00,396,2024-01-12,13:30:00,475.4813015228646,475.30324615167194,475.22556955671195,0.2492111249563011,476.2224140565371,474.22872505688673,475.22,0.1872816800639674,0.008840385559371,True,False,False,False,True,False,0.0,2.44
476.14,476.14,476.05,476.09,13910.0,476.0976,2024-01-12 13:47:00+00:00,66,2024-01-12,13:47:00,476.1673023169656,476.1984942534797,476.0782006015252,0.2233065637173264,476.97142685639454,475.1849743466559,476.16,-0.0147009408602255,0.0102092339781131,True,False,False,False,False,True,0.0,2.39
477.29,477.52,477.25,477.46,12994.0,477.4315,2024-01-12 14:25:00+00:00,152,2024-01-12,14:25:00,477.26733704854024,477.1087092616802,476.89785816686754,0.1498155236972547,477.49712026165656,476.2985960720785,477.3,0.0335218939870035,0.0093313037201302,True,False,False,False,True,False,0.0,2.71
478.39,478.41,478.09,478.095,343479.0,478.2867,2024-01-12 14:49:00+00:00,3292,2024-01-12,14:49:00,478.30107783946295,478.30255929056096,478.1381127781736,0.1887397604757075,478.8930718200765,477.38315373627074,478.3903,-0.0617278402174955,0.0025657964544056,False,False,False,False,False,True,0.0,3.62
477.14,477.17,476.55,476.805,544339.0,476.7801,2024-01-12 15:00:00+00:00,6705,2024-01-12,15:00:00,477.3087561404666,477.6041071144187,477.81149689891674,0.2421872338062603,478.7802458341418,476.8427479636917,477.12,-0.0660211267605629,-0.0173183232409999,False,True,True,False,False,False,2.2,0.0
477.04,477.4,476.95,477.36,243286.0,477.1848,2024-01-12 15:07:00+00:00,2587,2024-01-12,15:07:00,477.0364978445267,477.0848872112295,477.3330445904091,0.2715119174421841,478.4190922601778,476.2469969206403,477.05,0.0649827062152818,-0.0112894571203793,False,True,False,True,False,False,2.09,0.0
474.8,474.82,474.8,474.82,1090.0,474.8155,2024-01-16 11:52:00+00:00,8,2024-01-16,11:52:00,474.63942067001784,474.5162826988359,474.3793489198091,0.1006447390311498,474.7819278759337,473.9767699636845,474.72,0.0210650488709061,0.0075899838782955,True,False,False,False,True,False,0.0,2.22
474.8,474.8,474.74,474.77,3750.0,474.7859,2024-01-16 12:13:00+00:00,21,2024-01-16,12:13:00,474.81107481267503,474.81190442436815,474.75077597835434,0.0753088694425342,475.0520114561245,474.4495405005842,474.81,-0.0084244224005434,0.0027399098148571,False,False,False,False,False,True,0.0,2.79
475.05,475.25,475.03,475.25,3859.0,475.0948,2024-01-16 12:38:00+00:00,44,2024-01-16,12:38:00,475.0261281761706,474.93798422951215,474.8567081308154,0.0954993707254217,475.23870561371706,474.4747106479137,475.02,0.0484190139362591,0.0062134687163426,True,False,False,False,True,False,0.0,3.24
474.8304,475.45,474.0104,475.38,44246.0,474.9118,2024-01-16 13:00:00+00:00,553,2024-01-16,13:00:00,475.3673314224377,475.3550266868514,475.2925323692662,0.1472848525619717,475.88167177951414,474.7033929590184,475.38,0.0,0.0011589060005764,False,False,False,False,False,True,0.0,3.69
475.26,475.6,475.01,475.52,786384.0,475.307,2024-01-16 14:30:00+00:00,7106,2024-01-16,14:30:00,475.2054186411755,475.03703617824755,474.8913213461134,0.1462932095220641,475.4764941842016,474.30614850802505,475.25,0.0568122041030998,0.0094749930141387,True,False,False,False,True,False,0.0,3.75
475.14,475.14,474.89,474.99,246056.0,475.0151,2024-01-16 14:32:00+00:00,2993,2024-01-16,14:32:00,475.12129717385585,475.04528868130615,474.9230090837799,0.1697296215936642,475.60192757015454,474.24409059740526,475.15,-0.0336735767652253,0.0041113115544642,False,False,False,False,False,True,0.0,3.5625
473.4,473.46,473.4,473.43,712.0,473.442,2024-01-18 10:59:00+00:00,6,2024-01-18,10:59:00,473.3060160585975,473.18536851654335,473.0399077302525,0.0858008393493779,473.38311108765,472.696704372855,473.33,0.0211269093444368,0.0085632439848603,True,False,False,False,True,False,0.0,2.65
473.81,473.81,473.73,473.81,7597.0,473.7384,2024-01-18 11:34:00+00:00,8,2024-01-18,11:34:00,473.841272812949,473.8369636155967,473.7543493188817,0.0701435825596835,474.0349236491204,473.47377498864296,473.78,0.0063320528515407,0.0015840822566923,False,False,False,False,False,True,0.0,2.5174999999999996
477.79,477.82,477.56,477.65,143731.0,477.6942,2024-01-19 14:29:00+00:00,482,2024-01-19,14:29:00,477.86569318635134,477.98622136644417,478.12074145324607,0.1332744247787026,478.6538391523609,477.5876437541313,477.8,-0.0313938886563487,-0.008468997229755,False,True,True,False,False,False,5.87,0.0
477.05,477.34,477.05,477.29,160151.0,477.2086,2024-01-19 14:48:00+00:00,1519,2024-01-19,14:48:00,477.1405857698852,477.1607581383875,477.3109727290996,0.1929698087719868,478.0828519641876,476.5390934940117,477.065,0.0471633844444725,-0.0053362042817002,False,True,False,True,False,False,5.5765,0.0
484.21,484.49,484.21,484.3899,430727.0,484.3369,2024-01-22 14:32:00+00:00,3754,2024-01-22,14:32:00,484.195712786578,484.1195067903756,484.0430054315424,0.1050970598849247,484.46339367108214,483.62261719200274,484.21,0.0371533012535949,0.0058875513960013,True,False,False,False,True,False,0.0,3.03
484.68,484.7,484.4,484.59,311870.0,484.5283,2024-01-22 14:42:00+00:00,2703,2024-01-22,14:42:00,484.66793690483263,484.61284690011354,484.4548093681466,0.160001073630063,485.0948136626668,483.8148050736264,484.685,-0.0196003589960546,0.0051662071307941,True,False,False,False,False,True,0.0,3.08
484.59,484.61,484.57,484.57,1062.0,484.5853,2024-01-23 13:41:00+00:00,37,2024-01-23,13:41:00,484.4606856396196,484.37930633265984,484.2809836839344,0.0800046165788248,484.6010021502497,483.9609652176192,484.47,0.0206411129688042,0.005679301310069,True,False,False,False,True,False,0.0,3.0
484.38,484.4,484.38,484.38,739.0,484.3964,2024-01-23 13:48:00+00:00,17,2024-01-23,13:48:00,484.4438901517474,484.4461401857978,484.3820945481487,0.0762801979291703,484.68721533986536,484.076973756432,484.4,-0.0041288191577171,0.0015498203861748,False,False,False,False,False,True,0.0,2.99
488.29,488.545,488.29,488.36,388769.0,488.4162,2024-01-24 15:43:00+00:00,3445,2024-01-24,15:43:00,488.1353923033354,487.9499738754979,487.7345127850422,0.1847773167955997,488.47362205222464,486.9954035178598,488.29,0.0143357431034821,0.0117904729655314,True,False,False,False,True,False,0.0,4.62
488.31,488.31,487.76,487.7791,253223.0,488.0192,2024-01-24 15:50:00+00:00,2192,2024-01-24,15:50:00,488.07590951752496,488.095178584799,487.9599347512786,0.2149789174233124,488.8198504209718,487.10001908158534,488.3,-0.106676223633009,0.0032750959325008,False,False,False,False,False,True,0.0,4.389
486.45,486.76,486.45,486.76,22126.0,486.6401,2024-01-25 13:32:00+00:00,168,2024-01-25,13:32:00,486.3216395541524,486.13871463498833,485.9824691237463,0.1577499896089365,486.613469082182,485.35146916531056,486.45,0.0637270017473537,0.0119343045558861,True,False,False,False,True,False,0.0,3.47
487.23,487.26,487.14,487.16,8809.0,487.1862,2024-01-25 14:06:00+00:00,52,2024-01-25,14:06:00,487.23567036465494,487.2519630547397,487.1970940357889,0.1301253622612168,487.71759548483374,486.6765925867441,487.21,-0.0102625151372004,0.0011308288954535,False,False,False,False,False,True,0.0,4.27
487.9,488.06,487.9,488.0199,314075.0,487.982,2024-01-29 14:35:00+00:00,2763,2024-01-29,14:35:00,487.8528953327086,487.76227560504503,487.6722596386253,0.0907452899392186,488.0352407983822,487.3092784788684,487.89,0.0266248539629876,0.0059459713624482,True,False,False,False,True,False,0.0,3.15
487.92,487.9412,487.78,487.88,166530.0,487.8351,2024-01-29 14:40:00+00:00,1703,2024-01-29,14:40:00,487.9086792207683,487.8722245872567,487.78041698007473,0.1068638648978774,488.20787243966623,487.3529615204832,487.9,-0.0040992006558683,0.0038973672991822,False,False,False,False,False,True,0.0,2.9924999999999997
490.56,490.93,490.52,490.92,552713.0,490.73,2024-01-30 14:30:00+00:00,4566,2024-01-30,14:30:00,490.6444942126976,490.5414333004983,490.4472874008293,0.0847630744639802,490.7863396986852,490.10823510297337,490.55,0.0754255427581295,0.0057090909930604,True,False,False,False,True,False,0.0,3.08
491.3,491.3596,490.75,490.8579,458899.0,490.9231,2024-01-30 15:00:00+00:00,6551,2024-01-30,15:00:00,491.1034507323227,491.1315818643782,491.0875513199714,0.1413188953742449,491.6528269014683,490.5222757384744,491.2601,-0.0818710902839555,-0.0007320667392857,False,False,False,False,False,True,0.0,2.97
489.1,489.8,489.03,489.07,16651.0,489.0879,2024-01-31 13:01:00+00:00,236,2024-01-31,13:01:00,489.0736049666149,489.0238694596591,488.9346514991511,0.1254607698375075,489.4364945785011,488.43280841980106,489.12,-0.0102224403009509,0.0058321008156449,True,False,False,False,True,False,0.0,4.94
489.07,489.6,488.98,488.98,3208.0,489.0409,2024-01-31 13:04:00+00:00,60,2024-01-31,13:04:00,489.1521792493674,489.1013980736975,489.0030379691909,0.1971831775394332,489.79177067934864,488.2143052590332,489.61,-0.1286738424460275,0.0024636141746183,False,False,False,False,False,True,0.0,4.6930000000000005
492.6,492.64,492.6,492.64,3091.0,492.6039,2024-02-02 12:26:00+00:00,30,2024-02-02,12:26:00,492.54669208786794,492.47837109105257,492.38264806550654,0.0556594532576291,492.6052858785371,492.160010252476,492.56,0.0162416761409745,0.0065003684624148,True,False,False,False,True,False,0.0,2.58
492.5,492.5,492.45,492.47,1331.0,492.4647,2024-02-02 12:34:00+00:00,18,2024-02-02,12:34:00,492.5233002857026,492.5322326629471,492.47996852068337,0.0518756533038501,492.6874711338988,492.272465907468,492.505,-0.0071065268372845,0.0023361888163174,False,False,False,False,False,True,0.0,2.451
490.29,490.63,489.79,490.61,154740.0,490.1671,2024-02-02 13:31:00+00:00,803,2024-02-02,13:31:00,491.2300773865817,491.6085141707433,491.9101638150432,0.2596110768920715,492.94860812261146,490.8717195074749,490.29,0.0652674947480048,-0.0184733535096346,False,True,True,False,False,False,5.09,0.0
490.8,491.01,490.74,490.9,65143.0,490.8487,2024-02-02 13:42:00+00:00,231,2024-02-02,13:42:00,490.6523672006172,490.62872075616207,490.9223987238329,0.2858018350484926,492.0656060640269,489.779191383639,490.819,0.0165030286113537,-0.0121633652639682,False,True,False,True,False,False,5.37,0.0
489.42,489.44,489.11,489.24,68208.0,489.2555,2024-02-02 13:57:00+00:00,433,2024-02-02,13:57:00,489.63655050858097,489.9041070693193,490.23359594408424,0.2632651998041287,491.28665674330074,489.18053514486775,489.5,-0.0531154239019388,-0.0096928381484617,False,True,True,False,False,False,6.11,0.0
489.31,489.72,489.31,489.61,16720.0,489.5428,2024-02-02 14:16:00+00:00,149,2024-02-02,14:16:00,489.43959486075187,489.43878202213807,489.540186215401,0.2316644060980382,490.4668438397931,488.6135285910088,489.27,0.0694912829317211,0.0011284577034412,False,False,False,True,False,False,6.75,0.0
493.94,493.94,493.9,493.9,1866.0,493.9236,2024-02-05 12:23:00+00:00,12,2024-02-05,12:23:00,493.8455351220594,493.774102065592,493.682549476432,0.0575099819413796,493.91258940419755,493.4525095486665,493.9,0.0,0.0057743665951238,True,False,False,False,True,False,0.0,3.37
493.68,493.68,493.63,493.63,546.0,493.6536,2024-02-05 12:27:00+00:00,13,2024-02-05,12:27:00,493.76867707320287,493.7646434303655,493.7030587257151,0.0634126207669913,493.9567092087831,493.4494082426471,493.8,-0.0344268934791445,0.0031419288482403,False,False,False,False,False,True,0.0,3.37
493.39,493.58,493.38,493.55,40235.0,493.5159,2024-02-05 14:28:00+00:00,212,2024-02-05,14:28:00,493.4102853157222,493.3416527512708,493.2497487225844,0.0810211724262668,493.57383341228945,492.92566403287935,493.4,0.0304012971220174,0.006083011525832,True,False,False,False,True,False,0.0,2.83
493.695,493.7,493.23,493.28,721504.0,493.5529,2024-02-05 14:30:00+00:00,7129,2024-02-05,14:30:00,493.4312379180987,493.38375101531346,493.29142695885025,0.1037466081147032,493.706413391309,492.87644052639143,493.7,-0.0850719060158022,0.0035517147901641,False,False,False,False,False,True,0.0,2.82
491.335,491.34,490.96,491.0,293860.0,491.1184,2024-02-05 15:18:00+00:00,2706,2024-02-05,15:18:00,491.4178136634629,491.7202253922371,492.1075124614047,0.2631762596370497,493.1602174999529,491.0548074228565,491.339,-0.068995133706056,-0.0243638121675779,False,True,True,False,False,False,4.17,0.0
491.4,491.5,491.275,491.38,142022.0,491.3915,2024-02-05 15:30:00+00:00,1554,2024-02-05,15:30:00,491.3235377311228,491.30666412337234,491.48999951073216,0.2530054338466968,492.50202124611894,490.4779777753454,491.3901,-0.0020553934643825,-0.0093978598606475,False,True,False,True,False,False,3.9614999999999996,0.0
493.5,493.5,493.15,493.15,2165.0,493.2237,2024-02-06 13:02:00+00:00,149,2024-02-06,13:02:00,492.9210786846172,492.75671266847473,492.6048061870009,0.1596681026666628,493.24347859766755,491.9661337763343,493.33,-0.0364867330184677,0.0097496082576744,True,False,False,False,True,False,0.0,3.59
493.22,493.5,492.73,493.5,2268.0,493.0246,2024-02-06 13:04:00+00:00,58,2024-02-06,13:04:00,493.2427016376077,493.0024274888137,492.7671996224656,0.224400462656662,493.66480147309227,491.869597771839,493.5,0.0,0.0121808191832687,True,False,False,False,False,True,0.0,3.46
494.39,494.44,494.38,494.44,888.0,494.386,2024-02-07 12:38:00+00:00,22,2024-02-07,12:38:00,494.30184931400504,494.2002832130864,494.0841061945518,0.0686083004748741,494.3585393964513,493.8096729926523,494.3,0.0283228808415914,0.0059710775430492,True,False,False,False,True,False,0.0,1.97
493.82,494.9,493.7502,494.85,26040.0,494.3337,2024-02-07 13:00:00+00:00,316,2024-02-07,13:00:00,494.8460509805744,494.81397631773586,494.68704082459897,0.1218407538405979,495.17440383996137,494.19967780923656,494.86,-0.0020207735521139,0.0055613337511526,True,False,False,False,False,True,0.0,1.8715
496.36,496.88,496.36,496.88,351107.0,496.6522,2024-02-07 15:13:00+00:00,3433,2024-02-07,15:13:00,496.3934712207396,496.16663756588537,496.00709949919656,0.2120762371203635,496.855404447678,495.15879455071513,496.36,0.1047626722540055,0.0087186055544001,True,False,False,False,True,False,0.0,2.15
497.4685,497.55,497.36,497.38,459688.0,497.445,2024-02-07 15:36:00+00:00,2669,2024-02-07,15:36:00,497.5637506511483,497.5733697416414,497.37953699830115,0.2236888921824576,498.27429256703095,496.48478142957134,497.47,-0.018091543208642,0.0046312414695246,False,False,False,False,False,True,0.0,2.62
497.33,497.34,497.2,497.2,3695.0,497.2673,2024-02-08 11:29:00+00:00,32,2024-02-08,11:29:00,497.33246887744895,497.43314844668464,497.55619356959625,0.0830305376973567,497.88831572038566,497.2240714188068,497.34,-0.0281497567056714,-0.0074347012703641,False,True,True,False,False,False,3.07,0.0
497.4,497.46,497.4,497.46,1191.0,497.4331,2024-02-08 11:37:00+00:00,8,2024-02-08,11:37:00,497.3573086531643,497.36046410123856,497.4466856416206,0.0757264400918121,497.74959140198786,497.14377988125335,497.39,0.0140734634793609,-0.003113588175184,False,False,False,True,False,False,3.15,0.0
