timestamp,open,high,low,close,volume,vwap,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,call_buy,call_sell,put_buy,put_sell
2023-05-24 13:46:00+00:00,172.04,172.1,171.84,171.855,202902.0,171.9694,3879,2023-05-24,13:46:00,171.97394750383503,171.89751936480985,171.61915125794528,0.2145367436560287,172.47729823256938,170.76100428332117,False,False,False,True
2023-05-25 10:41:00+00:00,171.15,171.15,171.08,171.08,2372.0,171.1164,69,2023-05-25,10:41:00,171.22444601679734,171.31808418250284,171.40257488573968,0.0792299678745563,171.7194947572379,171.08565501424147,True,False,False,False
2023-05-25 10:56:00+00:00,171.16,171.18,171.15,171.16,3568.0,171.1607,38,2023-05-25,10:56:00,171.14083436604858,171.16133673000223,171.23134960313888,0.0701070278254548,171.5117777144407,170.95092149183705,False,True,False,False
2023-05-25 12:43:00+00:00,171.83,171.96,171.71,171.71,27911.0,171.8537,436,2023-05-25,12:43:00,171.69501772687795,171.61052784029607,171.5095400598311,0.105074187224008,171.92983680872712,171.08924331093507,False,False,True,False
2023-05-25 12:44:00+00:00,171.61,171.83,171.574,171.83,11470.0,171.6809,300,2023-05-25,12:44:00,171.74001181791866,171.65043186933315,171.5400600541329,0.1126204778628076,171.99054196558413,171.0895781426817,False,False,False,True
2023-05-25 13:31:00+00:00,173.03,173.04,172.6,172.875,524949.0,172.8497,4980,2023-05-25,13:31:00,172.68830616991096,172.52834087680552,172.40106538651733,0.1486533048416591,172.99567860588397,171.8064521671507,False,False,True,False
2023-05-25 13:33:00+00:00,172.51,172.71,172.27,172.34,320100.0,172.4997,3403,2023-05-25,13:33:00,172.53591385329378,172.4936000910847,172.4059288084643,0.1879846076195979,173.15786723894269,171.6539903779859,False,False,False,True
2023-05-26 10:42:00+00:00,173.3,173.3,173.3,173.3,462.0,173.3026,12,2023-05-26,10:42:00,173.12071948616014,173.00745612086874,172.797425610939,0.122595856930719,173.2878090386619,172.3070421832161,False,False,True,False
2023-05-26 11:16:00+00:00,173.42,173.42,173.35,173.35,2249.0,173.3603,25,2023-05-26,11:16:00,173.37222110326485,173.35328473983648,173.23250749986133,0.0823116859748825,173.56175424376084,172.9032607559618,False,False,False,True
2023-05-26 12:01:00+00:00,173.43,173.43,172.58,173.4,5158.0,173.0413,665,2023-05-26,12:01:00,173.42870901447873,173.4326258226148,173.41284760482003,0.1045172605210962,173.83091664690443,172.99477856273563,True,False,False,False
2023-05-26 12:03:00+00:00,173.36,173.4,173.36,173.4,482.0,173.3926,27,2023-05-26,12:03:00,173.29053733976832,173.3400222448909,173.36312468331073,0.1612518276202905,174.0081319937919,172.71811737282957,False,True,False,False
2023-05-30 11:34:00+00:00,177.0,177.23,177.0,177.13,19138.0,177.0865,448,2023-05-30,11:34:00,176.98063279246907,176.90449697499082,176.8460961421581,0.0622294953476705,177.0950141235488,176.5971781607674,False,False,True,False
2023-05-30 11:43:00+00:00,177.21,177.35,177.2,177.35,5359.0,177.2705,94,2023-05-30,11:43:00,177.28401646012378,177.2184039170636,177.0961808804487,0.0783227123201854,177.40947172972946,176.78289003116797,False,False,False,True
2023-05-30 13:27:00+00:00,177.28,177.42,176.84,177.0999,77050.0,177.1307,1079,2023-05-30,13:27:00,177.3820623517136,177.5178472782422,177.61224757914883,0.1331570510142337,178.14487578320578,177.07961937509188,True,False,False,False
2023-05-30 13:33:00+00:00,177.18,177.695,177.18,177.69,538360.0,177.4442,5987,2023-05-30,13:33:00,177.2896312627019,177.29386076076196,177.40745158752108,0.1826187169754157,178.13792645542276,176.6769767196194,False,True,False,False
2023-05-30 13:39:00+00:00,178.43,178.68,178.37,178.66,337843.0,178.5207,4040,2023-05-30,13:39:00,178.30106502169127,178.01272610232445,177.8013123364852,0.2082293952687214,178.6342299175601,176.96839475541032,False,False,True,False
2023-05-30 13:43:00+00:00,178.47,178.47,178.22,178.36,338804.0,178.3297,3636,2023-05-30,13:43:00,178.44318321416128,178.2859723896831,178.0396310015019,0.2357881126300924,178.98278345202226,177.09647855098154,False,False,False,True
2023-05-31 13:29:00+00:00,177.15,177.39,177.15,177.31,18548.0,177.2609,226,2023-05-31,13:29:00,177.01501306340566,176.90357575724366,176.8499085532845,0.1112968419039636,177.29509592090037,176.40472118566865,False,False,True,False
2023-05-31 13:37:00+00:00,177.6189,177.89,177.6009,177.88,210308.0,177.7303,2454,2023-05-31,13:37:00,177.75898093952628,177.602039567458,177.35676016302776,0.2088733452757877,178.19225354413092,176.5212667819246,False,False,False,True
2023-06-01 11:40:00+00:00,177.71,177.71,177.7,177.7,1456.0,177.7199,51,2023-06-01,11:40:00,177.81373737888606,177.88253483483555,177.9299318338909,0.0460710086259614,178.11421586839472,177.74564779938706,True,False,False,False
2023-06-01 11:52:00+00:00,177.78,177.84,177.78,177.84,454.0,177.8207,19,2023-06-01,11:52:00,177.77115329507623,177.78621580053846,177.8366944792643,0.0510219933305268,178.04078245258643,177.6326065059422,False,True,False,False
2023-06-01 13:31:00+00:00,177.53,177.54,177.09,177.13,352957.0,177.2435,3925,2023-06-01,13:31:00,177.4874496227049,177.60331508325646,177.6661002571644,0.1374100273737735,178.2157403666595,177.1164601476693,True,False,False,False
2023-06-01 13:33:00+00:00,177.23,177.67,177.215,177.56,341762.0,177.5183,3195,2023-06-01,13:33:00,177.45442205453554,177.53990513837826,177.6184176708307,0.1624375497048304,178.26816786965003,176.96866747201136,False,True,False,False
2023-06-02 13:33:00+00:00,181.5401,181.78,181.46,181.51,431150.0,181.6355,4360,2023-06-02,13:33:00,181.3558057690317,181.25337227008924,181.1801402567649,0.1345756540822932,181.7184428730941,180.64183764043577,False,False,True,False
2023-06-02 13:34:00+00:00,181.51,181.56,181.23,181.39,335243.0,181.3708,3736,2023-06-02,13:34:00,181.3672038460211,181.27821367552755,181.20012689897777,0.1443468713781792,181.7775143844905,180.62273941346504,False,False,False,True
2023-06-02 13:47:00+00:00,180.17,180.18,179.82,179.98,597206.0,179.9893,7782,2023-06-02,13:47:00,180.42138915508752,180.63688601395617,180.81419004124663,0.2276552814882577,181.72481116719968,179.9035689152936,True,False,False,False
2023-06-02 13:52:00+00:00,180.12,180.61,180.09,180.61,298215.0,180.329,4817,2023-06-02,13:52:00,180.25833108215147,180.33836090578816,180.5462240593317,0.2506875515118102,181.54897426537897,179.54347385328447,False,True,False,False
2023-06-05 10:31:00+00:00,182.36,182.4,182.36,182.4,1779.0,182.3715,37,2023-06-05,10:31:00,182.25411042636415,182.17482916766355,182.08314441242717,0.0622087329803297,182.33197934434847,181.83430948050585,False,False,True,False
2023-06-05 10:48:00+00:00,182.66,182.66,182.53,182.53,1516.0,182.5994,59,2023-06-05,10:48:00,182.5969204541945,182.5663281087946,182.4643493727121,0.0596620634501085,182.7029976265125,182.22570111891167,False,False,False,True
2023-06-05 10:59:00+00:00,182.69,182.88,182.69,182.77,6470.0,182.7749,115,2023-06-05,10:59:00,182.67868685020312,182.63880938560808,182.56784135009255,0.0644842881553904,182.82577850271412,182.30990419747096,False,False,True,False
2023-06-05 11:00:00+00:00,182.65,182.8,182.4,182.56,23432.0,182.6185,554,2023-06-05,11:00:00,182.63912456680208,182.62448040640655,182.5670945548456,0.0812600737476211,182.8921348498361,182.2420542598551,False,False,False,True
2023-06-05 13:35:00+00:00,183.4004,183.7584,183.39,183.63,576457.0,183.5658,5949,2023-06-05,13:35:00,183.2539529511937,183.03564683137577,182.89127393143443,0.2080512238914193,183.72347882700012,182.0590690358688,False,False,True,False
2023-06-05 13:48:00+00:00,183.765,183.8168,183.59,183.62,345305.0,183.7105,6381,2023-06-05,13:48:00,183.68926745996657,183.61435681213777,183.4275160946939,0.2023009958437009,184.2367200780687,182.6183121113191,False,False,False,True
2023-06-06 11:05:00+00:00,178.72,178.88,178.72,178.85,3695.0,178.7919,94,2023-06-06,11:05:00,178.6666761307261,178.57483670238526,178.51283295678684,0.082131200136032,178.84135775733097,178.1843081562427,False,False,True,False
2023-06-06 11:19:00+00:00,178.8,178.93,178.8,178.86,6546.0,178.8864,226,2023-06-06,11:19:00,178.83787608527797,178.81736739449795,178.74986371708857,0.062152439403286,178.9984734747017,178.50125395947543,False,False,False,True
2023-06-06 13:03:00+00:00,179.53,180.07,179.53,179.9885,67618.0,179.7876,1198,2023-06-06,13:03:00,179.49428263464677,179.3155994771727,179.15508993921577,0.1230712130367092,179.6473747913626,178.66280508706893,False,False,True,False
2023-06-06 13:15:00+00:00,180.1201,180.15,179.95,179.9999,15277.0,180.0588,316,2023-06-06,13:15:00,180.09813832009863,180.01758360573083,179.78678171185356,0.1852257740086146,180.527684807888,179.0458786158191,False,False,False,True
2023-06-06 13:31:00+00:00,178.98,179.07,178.55,178.56,498647.0,178.7991,5345,2023-06-06,13:31:00,179.34766999956506,179.67219547882834,179.8107717873425,0.2567844768742921,180.83790969483968,178.78363387984533,True,False,False,False
2023-06-06 13:37:00+00:00,178.53,178.75,178.47,178.5,409730.0,178.6615,3789,2023-06-06,13:37:00,178.48135923178626,178.74651342937892,179.13927377064743,0.2880502811199229,180.29147489512712,177.98707264616775,False,True,False,False
2023-06-07 10:32:00+00:00,178.6,178.6,178.41,178.41,3518.0,178.531,156,2023-06-07,10:32:00,178.74265470951116,178.87086980043668,178.88086673871666,0.0992955715737049,179.27804902501148,178.48368445242184,True,False,False,False
2023-06-07 10:36:00+00:00,178.49,178.65,178.49,178.65,1456.0,178.5487,37,2023-06-07,10:36:00,178.49990710311334,178.61272022134176,178.7172787791933,0.1120671136441062,179.16554723376973,178.26901032461686,False,True,False,False
2023-06-07 13:27:00+00:00,178.6,178.72,178.46,178.51,34782.0,178.5878,687,2023-06-07,13:27:00,178.674775159204,178.75788579028392,178.81044281745392,0.0769542098641918,179.11825965691068,178.50262597799716,True,False,False,False
2023-06-07 13:30:00+00:00,178.44,179.12,178.22,179.12,1334032.0,178.526,11041,2023-06-07,13:30:00,178.7073407879123,178.7163777168422,178.76607572453477,0.1375073656823123,179.316105187264,178.21604626180553,False,True,False,False
2023-06-07 13:31:00+00:00,179.1,179.74,179.055,179.655,408910.0,179.4098,4841,2023-06-07,13:31:00,179.02322719194154,178.88703631377996,178.85073517934097,0.1648819973981968,179.51026316893376,178.19120718974818,False,False,True,False
2023-06-07 13:40:00+00:00,180.26,180.41,180.06,180.355,262070.0,180.2258,2934,2023-06-07,13:40:00,180.3268849322905,180.11649287524668,179.73953998140104,0.238263252903657,180.6925929930157,178.7864869697864,False,False,False,True
2023-06-08 12:32:00+00:00,178.47,178.5,178.02,178.15,7137.0,178.3345,143,2023-06-08,12:32:00,177.98668608312713,177.83404399952855,177.72571804754276,0.1568300016100428,178.3530380539829,177.0983980411026,False,False,True,False
2023-06-08 12:39:00+00:00,178.09,178.09,177.94,177.94,6245.0,178.0066,134,2023-06-08,12:39:00,178.0354347593234,177.9945388735173,177.88804922138513,0.1445446775613614,178.46622793163058,177.30987051113968,False,False,False,True
2023-06-08 13:30:00+00:00,177.895,178.56,177.86,178.445,840755.0,178.0637,6775,2023-06-08,13:30:00,177.94711493269557,177.81075661086928,177.75175796681194,0.1323542820054546,178.28117509483374,177.22234083879013,False,False,True,False
2023-06-08 13:35:00+00:00,178.255,178.54,178.11,178.45,183419.0,178.3001,2354,2023-06-08,13:35:00,178.3791270693262,178.22460707176742,178.0366913933483,0.2060626891623194,178.86094214999758,177.212440636699,False,False,False,True
2023-06-09 13:19:00+00:00,180.97,181.13,180.97,181.13,32410.0,181.0409,457,2023-06-09,13:19:00,180.9598053275139,180.88866446348047,180.8287722540016,0.0567726781619183,181.05586296664927,180.6016815413539,False,False,True,False
2023-06-09 13:25:00+00:00,181.05,181.16,181.01,181.13,13109.0,181.1027,172,2023-06-09,13:25:00,181.08385039912332,181.03393059326572,180.9499270233809,0.0638437900602637,181.2053021836219,180.69455186313985,False,False,False,True
2023-06-09 13:27:00+00:00,181.14,181.29,181.14,181.29,20148.0,181.2137,265,2023-06-09,13:27:00,181.16726684405484,181.09775519053323,180.99955477424152,0.0670190205293879,181.26763085635903,180.73147869212397,False,False,True,False
2023-06-09 13:36:00+00:00,181.735,181.805,181.55,181.63,216107.0,181.7109,2568,2023-06-09,13:36:00,181.72197818544717,181.6374261889046,181.43616906849428,0.1444478150131464,182.0139603285469,180.8583778084417,False,False,False,True
2023-06-12 12:39:00+00:00,181.67,181.93,181.67,181.72,17145.0,181.7766,281,2023-06-12,12:39:00,181.6695283695392,181.6485778817313,181.64059048672215,0.0674485453683723,181.91038466819563,181.37079630524863,False,False,True,False
2023-06-12 12:51:00+00:00,181.83,181.8458,181.81,181.8458,1107.0,181.8256,35,2023-06-12,12:51:00,181.829782808068,181.8113621911173,181.76828026152089,0.0580133565492199,182.00033368771776,181.536226835324,False,False,False,True
2023-06-12 13:29:00+00:00,181.27,181.33,181.19,181.29,31177.0,181.2477,345,2023-06-12,13:29:00,181.48053103411257,181.6027930049738,181.70623760014715,0.0788415207533415,182.02160368316052,181.39087151713375,True,False,False,False
2023-06-12 13:31:00+00:00,181.49,181.6465,181.37,181.405,237093.0,181.4943,2727,2023-06-12,13:31:00,181.45745823738335,181.55005151572624,181.658915586515,0.1092044724798902,182.09573347643456,181.22209769659543,False,True,False,False
2023-06-13 11:01:00+00:00,182.49,182.6,182.49,182.6,3176.0,182.5454,78,2023-06-13,11:01:00,182.4215212925725,182.3429135247764,182.28793478094065,0.067128547003424,182.5564489689543,182.0194205929269,False,False,True,False
2023-06-13 11:07:00+00:00,182.66,182.66,182.5,182.53,9761.0,182.5768,184,2023-06-13,11:07:00,182.6140567389913,182.5592956079529,182.45624599974497,0.0747151922504071,182.7551067687466,182.15738523074333,False,False,False,True
2023-06-13 11:56:00+00:00,182.2,182.2,182.15,182.15,8284.0,182.1699,83,2023-06-13,11:56:00,182.2783088042636,182.33901774219703,182.3863808531311,0.05696356304949,182.61423510532907,182.15852660093313,True,False,False,False
2023-06-13 12:03:00+00:00,182.35,183.17,182.35,182.47,9940.0,182.7861,586,2023-06-13,12:03:00,182.56140536211515,182.48658338921427,182.4453822798846,0.2087376386739708,183.2803328345805,181.6104317251887,False,True,False,False
2023-06-13 13:34:00+00:00,183.89,184.15,183.8389,183.9199,565598.0,183.9982,5640,2023-06-13,13:34:00,183.58133243302024,183.34192941975377,183.18475516493967,0.2316277652978265,184.111266226131,182.25824410374835,False,False,True,False
2023-06-13 13:40:00+00:00,183.86,183.98,183.69,183.83,230367.0,183.8275,2731,2023-06-13,13:40:00,183.86606238095104,183.7325815806305,183.50830698826508,0.2589936737890241,184.54428168342116,182.472332293109,False,False,False,True
2023-06-15 11:01:00+00:00,183.45,183.45,183.3,183.35,2828.0,183.3343,85,2023-06-15,11:01:00,183.26882321423244,183.2177548750352,183.18480583378215,0.0649466590161946,183.44459246984692,182.92501919771735,False,False,True,False
2023-06-15 11:04:00+00:00,183.15,183.18,183.15,183.16,4469.0,183.1658,41,2023-06-15,11:04:00,183.22854021162448,183.21840969489153,183.19470286296425,0.0666686417740093,183.46137743006028,182.92802829586824,False,False,False,True
2023-06-16 13:10:00+00:00,186.06,186.06,185.9,185.96,11776.0,185.9935,262,2023-06-16,13:10:00,186.0699431523548,186.1393714279391,186.1821742000596,0.0659936139936201,186.4461486560341,185.91819974408511,True,False,False,False
2023-06-16 13:13:00+00:00,186.115,186.19,186.07,186.19,8331.0,186.1315,131,2023-06-16,13:13:00,186.11220537847552,186.13062492183892,186.16475465265185,0.0695162747977792,186.44281975184293,185.8866895534607,False,True,False,False
2023-06-16 13:22:00+00:00,186.45,186.63,186.42,186.63,15157.0,186.5082,241,2023-06-16,13:22:00,186.43623122256668,186.33242146338364,186.2642585228107,0.0807683901910881,186.58733208357503,185.94118496204635,False,False,True,False
2023-06-16 13:26:00+00:00,186.62,186.67,186.29,186.59,18720.0,186.5196,267,2023-06-16,13:26:00,186.5690086365564,186.48633817507408,186.38054768821232,0.1150581086130795,186.84078012266465,185.92031525376,False,False,False,True
2023-06-20 13:00:00+00:00,184.67,184.68,184.53,184.5599,3643.0,184.5913,75,2023-06-20,13:00:00,184.52913081032975,184.4869061127025,184.4298805112448,0.0590560393420607,184.66610466861303,184.19365635387655,False,False,True,False
2023-06-20 13:02:00+00:00,184.53,184.53,184.44,184.44,8802.0,184.4853,116,2023-06-20,13:02:00,184.49961369347992,184.4847883894951,184.4394713482072,0.0592183255062098,184.676344650232,184.20259804618237,False,False,False,True
2023-06-20 13:25:00+00:00,184.26,184.26,183.95,184.0,47348.0,184.0707,857,2023-06-20,13:25:00,184.23372038729536,184.3197773237962,184.3810201618087,0.0655359596568091,184.64316400043592,184.11887632318147,True,False,False,False
2023-06-20 13:28:00+00:00,184.28,184.55,184.09,184.4,34435.0,184.382,413,2023-06-20,13:28:00,184.23221344808752,184.26950989410025,184.33342158404557,0.0992351434107561,184.7303621576886,183.93648101040253,False,True,False,False
2023-06-20 13:30:00+00:00,184.41,184.92,184.41,184.78,1445280.0,184.7256,11968,2023-06-20,13:30:00,184.4720948658167,184.395126458034,184.3894448794568,0.1316847169282066,184.91618374716964,183.862706011744,False,False,True,False
2023-06-20 13:44:00+00:00,185.73,185.79,185.6,185.6199,200849.0,185.6766,2324,2023-06-20,13:44:00,185.74463451240888,185.6789062260293,185.409080003138,0.1987182190663781,186.20395287940352,184.6142071268725,False,False,False,True
2023-06-21 13:27:00+00:00,184.6,184.84,184.6,184.73,11030.0,184.737,210,2023-06-21,13:27:00,184.5669542835929,184.48462488367647,184.4214888964248,0.0848262546493807,184.76079391502233,184.0821838778273,False,False,True,False
2023-06-21 13:30:00+00:00,184.9,184.9,184.57,184.76,944448.0,184.8084,7219,2023-06-21,13:30:00,184.73983830624977,184.634869677085,184.5244695325103,0.107277910080014,184.95358117283035,184.09535789219024,False,False,False,True
2023-06-21 13:31:00+00:00,184.76,185.04,184.75,184.985,302098.0,184.9116,3239,2023-06-21,13:31:00,184.8215588708332,184.6985297357968,184.56832957703313,0.116414014576013,185.0339856353372,184.10267351872903,False,False,True,False
2023-06-21 13:40:00+00:00,185.2,185.41,185.07,185.31,244586.0,185.2516,1956,2023-06-21,13:40:00,185.23798021347696,185.14526612256347,184.95640765308843,0.1605216794966919,185.5984943710752,184.31432093510168,False,False,False,True
2023-06-22 13:30:00+00:00,183.74,184.27,183.67,184.1426,1175698.0,183.8147,7881,2023-06-22,13:30:00,183.74116854606368,183.58893402144977,183.48581779631624,0.1190254353050146,183.9619195375363,183.0097160550962,False,False,True,False
2023-06-22 13:41:00+00:00,184.8074,184.8199,184.57,184.7907,122352.0,184.6823,1354,2023-06-22,13:41:00,184.7351756760337,184.59148467759545,184.29061075044064,0.1896933963264969,185.04938433574665,183.53183716513465,False,False,False,True
2023-06-22 15:05:00+00:00,186.28,186.54,186.28,186.52,445442.0,186.4375,3708,2023-06-22,15:05:00,186.22581954132943,186.05724775690717,185.9078877051108,0.1393549679560141,186.4653075769349,185.35046783328673,False,False,True,False
2023-06-22 15:11:00+00:00,186.36,186.36,186.28,186.3,116254.0,186.3089,1435,2023-06-22,15:11:00,186.36188978140615,186.29635785613843,186.135432124939,0.1395379390502736,186.69358388114009,185.57728036873792,False,False,False,True
2023-06-23 12:39:00+00:00,185.72,185.72,185.54,185.72,10110.0,185.6526,197,2023-06-23,12:39:00,185.78178309995863,185.83376795577396,185.90102719502036,0.0788830515545457,186.21655940123856,185.58549498880217,True,False,False,False
2023-06-23 12:42:00+00:00,185.75,185.77,185.56,185.56,9332.0,185.6973,184,2023-06-23,12:42:00,185.6990468444322,185.763093042644,185.84470419292137,0.0849723563265793,186.18459361822767,185.50481476761504,False,True,False,False
2023-06-23 12:44:00+00:00,185.51,185.56,185.4,185.56,18051.0,185.5001,350,2023-06-23,12:44:00,185.61290970863655,185.69000443350544,185.78961046177915,0.0918125515847366,186.1568606681181,185.4223602554402,True,False,False,False
2023-06-23 12:51:00+00:00,185.49,185.58,185.44,185.57,4586.0,185.4867,103,2023-06-23,12:51:00,185.5056801292664,185.5353955212544,185.63298460353877,0.1100082634820937,186.07301765746715,185.1929515496104,False,True,False,False
2023-06-26 13:25:00+00:00,186.74,186.81,186.51,186.53,16676.0,186.6538,293,2023-06-26,13:25:00,186.76043549448684,186.8222776307253,186.85379993818475,0.0679931388415293,187.12577249355087,186.58182738281863,True,False,False,False
2023-06-26 13:27:00+00:00,186.66,186.78,186.56,186.56,9796.0,186.6932,233,2023-06-26,13:27:00,186.6690824419942,186.74896271147725,186.80825799928505,0.0794888078044804,187.12621323050297,186.4903027680671,False,True,False,False
2023-06-27 13:35:00+00:00,186.25,186.561,186.24,186.5305,279791.0,186.4148,2444,2023-06-27,13:35:00,186.2085494469528,186.09184473977712,186.00669175540153,0.1344016834985708,186.54429848939583,185.46908502140724,False,False,True,False
2023-06-27 13:41:00+00:00,186.64,186.7899,186.47,186.76,175271.0,186.6422,1833,2023-06-27,13:41:00,186.67938870316183,186.53336148354575,186.32909966996291,0.1675747751620841,186.9993987706113,185.65880056931456,False,False,False,True
2023-06-29 13:01:00+00:00,189.25,189.29,189.0,189.0,31291.0,189.1265,446,2023-06-29,13:01:00,189.22990769219015,189.3215770590996,189.42421256027723,0.1008596379604824,189.8276511121192,189.02077400843532,True,False,False,False
2023-06-29 13:02:00+00:00,188.96,189.3174,188.94,189.1494,15880.0,189.0187,228,2023-06-29,13:02:00,189.20307179479343,189.2902721392633,189.39803993548892,0.114686656062458,189.85678655973877,188.93929331123908,False,True,False,False
2023-06-30 13:25:00+00:00,191.85,191.85,191.55,191.7,40608.0,191.6993,588,2023-06-30,13:25:00,191.83235509526455,191.8789958926397,191.92196966010303,0.0903982189150014,192.28356253576305,191.56037678444304,True,False,False,False
2023-06-30 13:30:00+00:00,191.63,191.83,191.28,191.3201,1675673.0,191.5988,11991,2023-06-30,13:30:00,191.58330643229823,191.69593766362505,191.80002226918765,0.1328421529553811,192.3313908810092,191.26865365736612,False,True,False,False
2023-07-03 13:27:00+00:00,193.8,193.95,193.73,193.8,26798.0,193.833,339,2023-07-03,13:27:00,193.6921899661345,193.6135899060523,193.5652715158988,0.0917703253114398,193.93235281714453,193.19819021465304,False,False,True,False
2023-07-03 13:28:00+00:00,193.88,193.88,193.57,193.87,11192.0,193.8417,195,2023-07-03,13:28:00,193.75145997742305,193.6602099231337,193.59429327628936,0.1026818090458679,194.00502051247284,193.1835660401059,False,False,False,True
2023-07-03 14:46:00+00:00,192.02,192.06,191.86,191.8691,392915.0,191.9741,6702,2023-07-03,14:46:00,192.0507256958784,192.1988959592477,192.4023870430748,0.1255433231392654,192.90456033563188,191.90021375051776,True,False,False,False
2023-07-03 14:50:00+00:00,191.995,192.145,191.99,192.1,241257.0,192.0709,2425,2023-07-03,14:50:00,192.00583223622291,192.0759041177941,192.2587983589171,0.1368114963427026,192.8060443442879,191.71155237354628,False,True,False,False
2023-07-05 11:00:00+00:00,191.58,191.77,191.54,191.65,13799.0,191.6103,395,2023-07-05,11:00:00,191.57858252104776,191.5378340634288,191.46973051206035,0.0664467030075621,191.7355173240906,191.2039437000301,False,False,True,False
2023-07-05 11:05:00+00:00,191.55,191.55,191.5,191.5,3506.0,191.5152,103,2023-07-05,11:05:00,191.57217259882896,191.55750641039785,191.50023124740545,0.0671234919911089,191.7687252153699,191.231737279441,False,False,False,True
2023-07-05 11:53:00+00:00,191.35,191.35,191.3,191.3,1571.0,191.3306,66,2023-07-05,11:53:00,191.38313869641289,191.43579199731465,191.4725036763918,0.0421043805573228,191.6409211986211,191.3040861541625,True,False,False,False
2023-07-05 12:09:00+00:00,191.3,191.3,191.25,191.29,1441.0,191.2744,42,2023-07-05,12:09:00,191.26514571754743,191.28193085242927,191.3233160566664,0.2130982107181993,192.1757088995392,190.4709232137936,False,True,False,False
2023-07-05 13:31:00+00:00,191.97,192.44,191.9,192.33,361259.0,192.1242,4337,2023-07-05,13:31:00,191.92101905208511,191.78724768517785,191.6838826011808,0.1263220264504942,192.1891707069828,191.17859449537883,False,False,True,False
2023-07-05 13:35:00+00:00,192.18,192.295,192.06,192.295,204606.0,192.164,2463,2023-07-05,13:35:00,192.25503092386873,192.10298628935536,191.91071403719891,0.1615813613065932,192.5570394824253,191.26438859197253,False,False,False,True
2023-07-05 13:41:00+00:00,192.41,192.98,192.4,192.94,372414.0,192.6868,3735,2023-07-05,13:41:00,192.4895354994892,192.33557552813664,192.1323705198314,0.1998101615741862,192.93161116612816,191.33312987353463,False,False,True,False
2023-07-05 13:48:00+00:00,192.805,192.82,192.57,192.5701,222292.0,192.6824,3949,2023-07-05,13:48:00,192.7272221508618,192.6661269210721,192.46215691971605,0.198272264395694,193.25524597729884,191.6690678621333,False,False,False,True
2023-07-07 12:30:00+00:00,191.76,192.29,191.76,192.25,44886.0,192.0019,558,2023-07-07,12:30:00,191.84295381598088,191.75114653833535,191.70030277528335,0.0868914510685109,192.04786857955744,191.35273697100936,False,False,True,False
2023-07-07 12:37:00+00:00,192.28,192.28,192.0,192.0,6042.0,192.1649,192,2023-07-07,12:37:00,192.19407137103136,192.13102693435152,191.98767956758493,0.1119752042662836,192.43558038465008,191.5397787505198,False,False,False,True
2023-07-10 11:36:00+00:00,189.69,189.9,189.69,189.87,5020.0,189.7768,119,2023-07-10,11:36:00,189.70084282681307,189.61633513251584,189.51584169792176,0.0743791991735903,189.81335849461612,189.2183249012274,False,False,True,False
2023-07-10 11:45:00+00:00,189.95,189.95,189.85,189.85,1586.0,189.9099,42,2023-07-10,11:45:00,189.8933433567542,189.8554084472567,189.74038357140088,0.0705333018134285,190.0225167786546,189.4582503641472,False,False,False,True
2023-07-10 11:55:00+00:00,190.1,190.36,190.1,190.26,11514.0,190.2522,194,2023-07-10,11:55:00,190.10003209869728,190.02904891044545,189.9186654670753,0.0716625240980993,190.2053155634677,189.6320153706829,False,False,True,False
2023-07-10 11:58:00+00:00,190.23,190.25,190.1,190.17,3895.0,190.142,97,2023-07-10,11:58:00,190.18704654776215,190.1214700643987,190.0015793584569,0.0805316565986095,190.32370598485133,189.6794527320625,False,False,False,True
2023-07-10 13:51:00+00:00,188.055,188.13,187.7,187.7603,606830.0,187.9205,9845,2023-07-10,13:51:00,188.16570878578585,188.43795335033465,188.74138760973383,0.2602244803013738,189.78228553093933,187.7004896885283,True,False,False,False
2023-07-10 13:59:00+00:00,187.2801,187.68,187.28,187.62,338308.0,187.5268,6008,2023-07-10,13:59:00,187.46223353896684,187.63312064503015,188.02278937019753,0.2663166217863977,189.0880558573431,186.95752288305195,False,True,False,False
2023-07-11 11:32:00+00:00,189.33,189.5,189.33,189.49,14852.0,189.434,121,2023-07-11,11:32:00,189.3707644424192,189.32821992139623,189.26697886524397,0.0550988170809403,189.48737413356773,189.0465835969202,False,False,True,False
2023-07-11 11:41:00+00:00,189.42,189.42,189.33,189.33,2721.0,189.3797,91,2023-07-11,11:41:00,189.3828791828736,189.37631539825423,189.32862757642707,0.050455824244228,189.530450873404,189.12680427945017,False,False,False,True
2023-07-11 13:31:00+00:00,188.88,188.89,188.6,188.82,277032.0,188.702,3496,2023-07-11,13:31:00,189.04559136113485,189.18006633413717,189.30135004593905,0.1261461046349125,189.8059344644787,188.7967656273994,True,False,False,False
2023-07-11 13:35:00+00:00,188.565,188.95,188.56,188.855,234874.0,188.7927,2974,2023-07-11,13:35:00,188.72919088615012,188.87000718654969,189.0707863458992,0.1688901281382901,189.7463468584523,188.39522583334605,False,True,False,False
2023-07-11 13:41:00+00:00,188.3486,188.41,188.01,188.0256,243616.0,188.2294,2947,2023-07-11,13:41:00,188.4785945359583,188.66193583344128,188.87291130838713,0.2063655589916986,189.69837354435393,188.0474490724203,True,False,False,False
